20171019,1049,155.784,155.83,155.77,155.8,86383,1,0,0
20171019,1050,155.81,156.03,155.79,156.017,182534,1,0,0
20171019,1051,156.013,156.03,155.921,155.93,133265,1,0,0
20171019,1052,155.93,156.04,155.86,155.987,104763,1,0,0
20171019,1053,155.98,156.06,155.96,156.02,70945,1,0,0
20171019,1054,156.025,156.06,155.94,155.97,107135,1,0,0
20171019,1055,155.972,156,155.93,155.954,93537,1,0,0
20171019,1056,155.952,155.99,155.932,155.95,46104,1,0,0
20171019,1057,155.959,155.96,155.83,155.84,97764,1,0,0
20171019,1058,155.85,155.88,155.782,155.85,59068,1,0,0
20171019,1059,155.86,155.957,155.85,155.957,85321,1,0,0
20171019,1100,155.95,155.98,155.93,155.945,68975,1,0,0
20171019,1101,155.95,155.95,155.85,155.87,60940,1,0,0
20171019,1102,155.85,155.87,155.78,155.85,78828,1,0,0
20171019,1103,155.85,155.85,155.78,155.78,70960,1,0,0
20171019,1104,155.787,155.82,155.72,155.8,88133,1,0,0
20171019,1105,155.8,155.84,155.764,155.82,96547,1,0,0
20171019,1106,155.81,155.82,155.72,155.72,113025,1,0,0
20171019,1107,155.727,155.78,155.66,155.687,92710,1,0,0
20171019,1108,155.69,155.72,155.67,155.71,47938,1,0,0
20171019,1109,155.71,155.75,155.662,155.74,108496,1,0,0
20171019,1110,155.736,155.736,155.65,155.67,47084,1,0,0
20171019,1111,155.666,155.78,155.65,155.76,59533,1,0,0
20171019,1112,155.766,155.8,155.74,155.79,38740,1,0,0
20171019,1113,155.8,155.81,155.757,155.8,84650,1,0,0
20171019,1114,155.8,155.8,155.72,155.73,54796,1,0,0
20171019,1115,155.72,155.78,155.72,155.75,33367,1,0,0
20171019,1116,155.745,155.75,155.66,155.68,48738,1,0,0
20171019,1117,155.67,155.68,155.62,155.62,55740,1,0,0
20171019,1118,155.625,155.66,155.58,155.657,69212,1,0,0
20171019,1119,155.659,155.69,155.63,155.68,52884,1,0,0
20171019,1120,155.672,155.71,155.66,155.69,54423,1,0,0
20171019,1121,155.69,155.71,155.65,155.688,60937,1,0,0
20171019,1122,155.696,155.7,155.65,155.66,43963,1,0,0
20171019,1123,155.664,155.67,155.57,155.58,71279,1,0,0
20171019,1124,155.58,155.676,155.56,155.64,49243,1,0,0
20171019,1125,155.647,155.65,155.61,155.62,55443,1,0,0
20171019,1126,155.628,155.69,155.616,155.68,56485,1,0,0
20171019,1127,155.67,155.69,155.635,155.67,57056,1,0,0
20171019,1128,155.675,155.746,155.64,155.71,65417,1,0,0
20171019,1129,155.717,155.8,155.68,155.705,66428,1,0,0
20171019,1130,155.705,155.705,155.65,155.69,41882,1,0,0
20171019,1131,155.69,155.75,155.67,155.73,82129,1,0,0
20171019,1132,155.74,155.99,155.74,155.97,168180,1,0,0
20171019,1133,155.965,156.01,155.788,155.99,101971,1,0,0
20171019,1134,155.99,156.03,155.96,156,62885,1,0,0
20171019,1135,155.99,155.99,155.85,155.89,65128,1,0,0
20171019,1136,155.9,155.96,155.888,155.95,31325,1,0,0
20171019,1137,155.95,155.99,155.94,155.98,41346,1,0,0
20171019,1138,155.98,156,155.9,155.93,51676,1,0,0
20171019,1139,155.92,155.96,155.9,155.905,40917,1,0,0
20171019,1140,155.91,155.91,155.82,155.84,65765,1,0,0
20171019,1141,155.835,155.91,155.83,155.85,46191,1,0,0
20171019,1142,155.85,155.86,155.8,155.83,36531,1,0,0
20171019,1143,155.83,155.837,155.72,155.8,77803,1,0,0
20171019,1144,155.795,155.838,155.71,155.73,44680,1,0,0
20171019,1145,155.724,155.75,155.7,155.75,58064,1,0,0
20171019,1146,155.75,155.775,155.62,155.64,81396,1,0,0
20171019,1147,155.63,155.65,155.61,155.627,45923,1,0,0
20171019,1148,155.624,155.703,155.6,155.61,53738,1,0,0
20171019,1149,155.61,155.63,155.52,155.55,111666,1,0,0
20171019,1150,155.52,155.621,155.5,155.51,53431,1,0,0
20171019,1151,155.513,155.58,155.5,155.55,137568,1,0,0
20171019,1152,155.55,155.607,155.52,155.53,56006,1,0,0
20171019,1153,155.54,155.57,155.52,155.55,64108,1,0,0
20171019,1154,155.544,155.57,155.53,155.56,33431,1,0,0
20171019,1155,155.55,155.56,155.51,155.55,49919,1,0,0
20171019,1156,155.56,155.56,155.51,155.525,43145,1,0,0
20171019,1157,155.53,155.53,155.44,155.49,193520,1,0,0
20171019,1158,155.48,155.5,155.36,155.37,106905,1,0,0
